restaurant_name,food_item,description,price,packaging_charge,status,available_from,available_to,item_status,image,main_cat,sub_cat,recommended,ingredients
China Town,Alu Ke Saath Gobi,,126,5,Veg,12:00:00pm,10:30:00pm,1,,INDIAN DELICACIES VEGETABLES,,0,
China Town,Alu Ke Saath Jeera,,126,5,Veg,12:00:00pm,10:30:00pm,1,,INDIAN DELICACIES VEGETABLES,,0,
China Town,Alu Ke Saath Mutter,,126,5,Veg,12:00:00pm,10:30:00pm,1,,INDIAN DELICACIES VEGETABLES,,0,
China Town,Dum Alu,,131.25,5,Veg,12:00:00pm,10:30:00pm,1,,INDIAN DELICACIES VEGETABLES,,0,
China Town,Dingri Mutter,,136.5,5,Veg,12:00:00pm,10:30:00pm,1,,INDIAN DELICACIES VEGETABLES,,0,
China Town,Navarathna Khorma,,136.5,5,Veg,12:00:00pm,10:30:00pm,1,,INDIAN DELICACIES VEGETABLES,,0,
China Town,Vegetable Makhani,,136.5,5,Veg,12:00:00pm,10:30:00pm,1,,INDIAN DELICACIES VEGETABLES,,0,
China Town,Cashewnut Masala,,126,5,Veg,12:00:00pm,10:30:00pm,1,,INDIAN DELICACIES VEGETABLES,,0,
China Town,Mix Vegetable Curry,,126,5,Veg,12:00:00pm,10:30:00pm,1,,INDIAN DELICACIES VEGETABLES,,0,
China Town,Veg. Jal Frize,,136.5,5,Veg,12:00:00pm,10:30:00pm,1,,INDIAN DELICACIES VEGETABLES,,0,
China Town,Baby Corn Masala,,136.5,5,Veg,12:00:00pm,10:30:00pm,1,,INDIAN DELICACIES VEGETABLES,,0,
China Town,Gobi 65 ,,136.5,5,Veg,12:00:00pm,10:30:00pm,1,,INDIAN DELICACIES VEGETABLES,,0,
China Town,Mushroom 65,,136.5,5,Veg,12:00:00pm,10:30:00pm,1,,INDIAN DELICACIES VEGETABLES,,0,
China Town,Paneer 65,,136.5,5,Veg,12:00:00pm,10:30:00pm,1,,INDIAN DELICACIES VEGETABLES,,0,
China Town,Chicken Dahiwala,,147,5,Non Veg,12:00:00pm,10:30:00pm,1,,NORTH,,0,
China Town,Chicken Dopiaza,,147,5,Non Veg,12:00:00pm,10:30:00pm,1,,NORTH,,0,
China Town,Chicken Tikka Masala,,168,5,Non Veg,12:00:00pm,10:30:00pm,1,,NORTH,,0,
China Town,Chicken Shahi Khorma,,147,5,Non Veg,12:00:00pm,10:30:00pm,1,,NORTH,,0,
China Town,Butter Chicken,,157.5,5,Non Veg,12:00:00pm,10:30:00pm,1,,NORTH,,0,
China Town,Chicken Roganjosh,,147,5,Non Veg,12:00:00pm,10:30:00pm,1,,NORTH,,0,
China Town,Kadai Chicken,,147,5,Non Veg,12:00:00pm,10:30:00pm,1,,NORTH,,0,
China Town,Bhuna Chicken,,147,5,Non Veg,12:00:00pm,10:30:00pm,1,,NORTH,,0,
China Town,Mogalai Chicken,,147,5,Non Veg,12:00:00pm,10:30:00pm,1,,NORTH,,0,
China Town,Chicken Punjabi,,173.25,5,Non Veg,12:00:00pm,10:30:00pm,1,,NORTH,,0,
